fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,good
-0.3119635173769688,-0.9680848600746265,-0.27862996896508646,-0.9112678355032532,-0.844569325512177,0.08011660983074567,-0.06810246552475889,-1.2589166910840295,-0.4201647225354391,-0.5501923718035436,0.42917216224992816,1
-0.38928698174458115,-0.41185198307534643,-0.41743102378705604,-0.6604907088474511,-0.3733809714876908,1.7433539772374744,1.160516084610386,-0.24578194788452976,1.4603762489364605,0.6707149254107027,0.0933728545565291,1
3.4768862366360507,0.7006137709232132,2.150388490419379,-0.6813888027354346,0.5100971923082209,-1.3537087068991929,-1.652842334539656,1.6808349408226895,-0.044056528241059184,1.0776840244821178,0.34522233532657876,1
-0.8532277679502575,-0.41185198307534643,-0.0010278593211476617,0.15453495278390572,-0.2261346108550387,0.9404117998687088,0.8043947657306338,-0.6211400658568288,0.018628170808005523,0.4672303758749947,0.42917216224992816,1
-0.0026696599065179267,-0.22644102407558667,-0.41743102378705604,-0.8276754599513191,-0.4322795157407514,0.8830587871995114,1.1070978867784231,-1.043002729418586,-0.16942592633918582,0.1959176431607183,0.6810216430199778,1
0.15197726882870752,-0.9062812070747064,-0.13982891414311724,1.5338091493908173,-0.0788882502223868,1.0264413188725052,2.015207249921791,1.3021550695940507,-0.482849421584501,-0.2788796390892668,-1.1658745492937161,1
0.6159180550343831,2.2766069224211725,-1.8748420994177355,-0.7440830843993851,0.5395464644347514,-1.2963556942299954,-1.7240665983156063,0.5049342880599945,0.7708445593967626,2.841216787124918,0.00942302763317972,1
-0.4666104461121942,-1.0916921660744663,0.20717372291180633,-0.7649811782873687,-0.402830243614221,-0.2640014661844396,-0.19274492713267213,-1.6807793546457865,-0.16942592633918582,1.4846531235535334,1.6044697391768241,1
-0.4666104461121942,0.32979185292369334,0.4153753051447607,0.8859682388633282,-0.0788882502223868,1.055117825207104,1.9617890520898282,1.059667081877446,0.5201057632005093,0.26374582633928684,-0.9140250685236665,1
0.15197726882870752,-1.0916921660744663,-0.34803049637607125,2.098057684366372,-0.16723606660197785,-0.32135447885363716,0.34143705118695605,1.235720004466185,-1.9872821987620206,-0.6858487381606821,-1.5016738569871153,1
0.8478884481372216,-0.3500483300754264,1.1093805792546079,-0.702286896623418,1.099082634838829,-1.4110617195683905,-1.8487090599235196,-0.19927740229507174,0.269366967004256,0.6028867422321333,1.6044697391768241,1
0.38394766193154534,2.3384105754210927,-2.152444209061674,-0.702286896623418,0.2450537431694476,0.022763597161548133,-1.2967210156599038,-0.32218227278156236,1.2096374527402072,0.26374582633928684,1.1007707776367261,1
-1.5491389472587709,0.20618454692385324,0.06837266808983714,-0.8903697416152696,-0.8151200533856465,-1.0095906308840077,-0.6200905097883747,-1.4881176657750903,0.9588986565439539,-1.0249896540535284,1.0168209507133754,1
-0.23464005300935573,0.14438089392393322,-0.48683155119804083,-0.6395926149594676,1.2463289954714811,-1.468414732237588,-1.777484796147569,0.5713693531878233,1.2096374527402072,0.4672303758749947,-0.32637628006021935,1
1.775770020548573,2.4620178814209326,-1.5278394623628118,-0.702286896623418,0.6867928250674035,-1.4110617195683905,-1.510393806987755,1.3021550695940507,0.08131286985706744,0.1959176431607183,-0.32637628006021935,1
-0.4666104461121942,-0.8444775540747863,-1.2502373527188728,-0.22163073719979737,3.778966398353095,0.2521756478383383,0.9290372273385471,-0.23913844137177637,-1.7992281016148293,-0.5501923718035436,-0.9140250685236665,1
-0.07999312427413098,0.8242210769230529,-0.20922944155410203,1.9517710271504873,-0.9329171418917681,-0.4934135168612298,0.4660795127948693,0.16611545590802348,-0.6082188196826276,-0.3467078222678361,1.268670431483425,1
-0.15731658864174336,-0.16463737107566662,-0.07042838673213245,0.7605796755354273,-0.5795258763734035,0.8257057745303138,0.43046738090689407,-0.8370540275222723,-1.485804606369514,-1.499786936303513,1.268670431483425,1
-0.4666104461121942,-0.5972629420751066,-0.5562320786090256,0.6560892060955098,-0.6384244206264642,-0.32135447885363716,0.34143705118695605,0.37870766431712727,0.7081598603477006,0.39940219269642546,-0.15847662621351907,1
-0.7759043035826444,-0.7826739010748665,-0.34803049637607125,-0.785879272175352,-0.5206273321203427,0.5962937238535236,0.6085280403467702,-0.45837415629363354,1.7111150451327137,1.2133403908392562,0.00942302763317972,1
-0.6212573748474189,-0.16463737107566662,-0.27862996896508646,-0.618694521071484,-0.49117805999381225,0.19482263516914078,0.3770491830749313,-1.7339274067480717,0.018628170808005523,-1.0249896540535284,1.8563192199468723,1
0.5385945906667707,-0.7826739010748665,0.5541763599667303,-0.8903697416152696,-0.49117805999381225,0.42423468584593094,-0.15713279524469692,-0.8902020796245576,-0.044056528241059184,0.060261276803579705,0.26127250840322935,1
0.3066241975639323,-0.16463737107566662,1.386982688898547,1.617401524942751,-0.402830243614221,1.7433539772374744,0.5729159084587949,1.2323982512098084,-1.485804606369514,-0.4145360054464054,-1.1658745492937161,1
0.7705649837696079,-0.47365563607526645,1.1787811066655927,-0.05444598609592935,-0.46172878786728183,-0.6654725548688224,-0.2817752568526102,-0.19263389578228146,-0.6082188196826276,-1.2963023867678052,-0.32637628006021935,1
-0.3119635173769688,-0.8444775540747863,0.2765742503227911,-0.8067773660633356,-0.8151200533856465,-1.3537087068991929,-1.2433028178279408,-0.9732459110343435,-0.044056528241059184,0.4672303758749947,0.34522233532657876,1
-1.317168554155933,-1.0916921660744663,-0.41743102378705604,-0.8276754599513191,-0.6973229648795249,0.2521756478383383,-0.2817752568526102,-1.3020994834171475,1.3350068508383337,1.620309489910672,1.268670431483425,1
-1.0851981610530952,-0.2882446770755067,0.4153753051447607,1.0949491777431632,-0.5206273321203427,1.055117825207104,0.35924311713094365,-0.33879103906351954,-0.6709035187316923,0.39940219269642546,0.597071816096627,1
0.22930073319631988,1.4422576069222526,-1.6666405171847811,-0.5977964271835006,0.9812855463327073,-0.9522376182148101,-1.5816180707637055,0.4119251968810416,0.5201057632005093,0.39940219269642546,-0.07452679929016967,1
1.0798588412400587,-0.1337355445757066,0.5541763599667303,-0.6813888027354346,0.6867928250674035,-1.5831207575759831,-1.9555454555874452,0.1461849363696896,0.3320516660533207,0.9420276581249798,1.1847206045600756,1
-1.1625216254207076,-0.7208702480749465,-0.48683155119804083,-0.9112678355032532,-0.16723606660197785,3.808062433328586,1.0536796889464604,-1.2256991585201151,1.3976915498873956,0.6028867422321333,0.5131219891732776,1
-0.8532277679502575,-0.16463737107566662,-0.41743102378705604,-0.6813888027354346,-0.13778679447544764,-0.1492954408460445,0.9112311613945595,-0.6908968842410342,0.9588986565439539,-0.4145360054464054,-0.07452679929016967,1
-0.38928698174458115,-0.9680848600746265,-0.27862996896508646,0.9904587083032458,-0.49117805999381225,-0.09194242817684696,-0.014684267692796068,0.003349546344828206,-0.6709035187316923,-0.5501923718035436,0.34522233532657876,1
4.714061666517854,-0.2882446770755067,2.9831948193511955,-0.5560002394075336,0.8340391857000555,-0.43606050419203224,-1.2967210156599038,1.3021550695940507,-1.109696412075134,1.0098558413035492,0.7649714699433272,1
-0.0026696599065179267,-0.6590665950750264,0.4153753051447607,1.8472805577105698,0.0683581104102653,1.3992359012222892,1.3919949418822248,1.0696323416466131,-0.7962729168298189,-0.618020554982113,-1.2498243762170655,1
-0.0026696599065179267,-0.1028337180757466,-0.13982891414311724,0.5829458774875675,-1.0507142303978896,-0.9522376182148101,-0.21055099307665973,-0.3520780520891001,-1.4231199073204492,-0.618020554982113,0.7649714699433272,1
-0.0026696599065179267,1.009632035922813,-0.972635243074934,-0.702286896623418,0.45119864805516013,-1.0669436435532051,-1.510393806987755,0.9733014972112466,1.8991691422799022,1.2811685740178256,-0.7461254146769678,1
-0.9305512323178698,-0.3500483300754264,-0.34803049637607125,2.098057684366372,-0.5795258763734035,0.022763597161548133,0.32363098524296846,-0.19927740229507174,-0.16942592633918582,-0.618020554982113,2.108168700716922,1
-0.07999312427413098,-0.9680848600746265,0.48477583255574547,2.045812449646413,-0.2555838829815691,0.8257057745303138,0.7509765678986711,1.5878258496437365,0.7708445593967626,1.620309489910672,-1.1658745492937161,1
-1.0078746966854821,-1.2771031250742262,-0.27862996896508646,-0.7440830843993851,-0.16723606660197785,-0.6081195421996248,-0.6735087076203375,-0.9566371447523863,1.3350068508383337,0.738543108589272,0.26127250840322935,1
-1.0078746966854821,-0.5972629420751066,-0.13982891414311724,-0.7231849905114016,-0.6678736927529946,-0.1492954408460445,-0.42422378440451103,-0.8071582482147716,1.0842680546420804,1.0776840244821178,0.34522233532657876,1
-0.698580839215032,0.20618454692385324,0.3459747777337759,-0.8276754599513191,-0.9329171418917681,-1.0669436435532051,-0.7091208395083127,-1.9664501346955092,-1.7365434025657673,-0.9571614708749591,1.5205199122534747,1
-0.9305512323178698,-1.0298885130745463,0.06837266808983714,0.11273876500793865,-0.5795258763734035,-0.034589415507649414,-0.0859085314687465,-0.3520780520891001,0.6454751612986359,0.33157400951785615,-0.28440136659854387,1
1.8530934849161853,1.2568466479224931,0.6929774147886995,-0.6395926149594676,0.7456913693204643,-0.32135447885363716,-1.1364664221640153,0.7706745485713467,-0.1067412272901211,1.2133403908392562,0.7649714699433272,1
0.07465380446109444,-0.3500483300754264,1.5257837437205166,1.5547072432788007,-0.19668533872850827,1.800706989906672,0.6441401722347454,1.235720004466185,-0.9843270139770075,-0.5501923718035436,-1.1658745492937161,1
-0.6212573748474189,0.20618454692385324,1.1787811066655927,1.6382996188307348,-0.31448242723462994,1.2845298758838941,2.2644921731376177,1.1692849393383562,-0.482849421584501,-0.3467078222678361,-1.6695735108338141,1
0.8478884481372216,-0.16463737107566662,0.48477583255574547,-0.6395926149594676,0.6573435529408731,-0.7801785802072175,-1.2967210156599038,-0.07969428506495778,0.582790462249574,1.620309489910672,1.6884195661001735,1
-0.6212573748474189,0.08257724092401318,-0.27862996896508646,1.49201296161485,-0.49117805999381225,-0.6654725548688224,0.1455703258030924,0.23587227429226584,-0.1067412272901211,-0.6858487381606821,0.0933728545565291,1
-0.07999312427413098,1.6276685659220127,-2.2218447364726592,-0.7649811782873687,0.5395464644347514,-0.8375315928764151,-1.4569756091557922,0.8371096136991754,1.585745647034587,1.145512207660687,-0.4942759339069181,1
-0.7759043035826444,0.32979185292369334,0.7623779421996842,-0.7231849905114016,0.45119864805516013,-0.9522376182148101,-1.6350362685956683,-0.13284233716720606,1.4603762489364605,2.2985913216963643,0.597071816096627,1
-0.698580839215032,-1.1534958190743863,0.13777319550082193,1.241235834959048,-0.16723606660197785,-0.32135447885363716,-0.3529995206285606,0.9500492244164991,-0.044056528241059184,-0.2788796390892668,-0.4103261069835687,1
-1.7811093403616087,0.8242210769230529,-1.0420357704859184,-0.7440830843993851,-0.6089751484999337,1.686000964568277,0.5729159084587949,-1.674135848133033,0.3320516660533207,-1.2284742035892362,0.8489212968666766,1
-0.4666104461121942,-0.7826739010748665,-0.20922944155410203,-0.7649811782873687,-0.8740185976387074,0.2521756478383383,0.21679458957904282,-0.9466718849832194,0.9588986565439539,-0.3467078222678361,0.597071816096627,1
-0.0026696599065179267,-1.586121390073826,1.1787811066655927,-0.8694716477272861,-0.16723606660197785,-0.72282556753802,0.5729159084587949,-0.059763765526587014,1.5230609479855224,-0.618020554982113,-0.24242645313686995,1
-0.7759043035826444,-0.2882446770755067,-0.0010278593211476617,-0.38881548830366547,-0.8740185976387074,0.4815876985151285,0.3948552490189189,-1.8202929914142711,0.582790462249574,-1.0928178372320976,2.1921185276402713,1
-0.38928698174458115,-0.41185198307534643,2.5667916548852867,-0.8903697416152696,3.543372221340851,0.30952866050753586,-0.1749388611886845,-0.5978877930620814,-1.6111740044676406,-0.6858487381606821,-1.0819247223703667,1
2.471681199857087,1.3186503009224133,-0.6256326060200101,-0.576898333295517,1.040184090585768,-0.72282556753802,-1.2076906859399656,1.5678953301053657,0.018628170808005523,0.738543108589272,-0.15847662621351907,1
-0.23464005300935573,0.7006137709232132,-1.4584389349518272,-0.6395926149594676,-0.3733809714876908,-1.4110617195683905,-1.8487090599235196,-0.3786520781402242,0.5201057632005093,0.8063712917678413,0.7649714699433272,1
-1.0078746966854821,1.936686830921613,-0.6256326060200101,-0.0962421738718964,-0.6089751484999337,-0.6081195421996248,0.21679458957904282,-1.501404678800634,1.5230609479855224,-0.3467078222678361,1.940269046870223,1
-0.5439339104798065,-0.1028337180757466,-0.6256326060200101,-0.8903697416152696,-0.04943897809585639,0.4815876985151285,1.6412798650980513,-0.6510358451643297,-0.23211062538824773,-0.4823641886249743,-0.4942759339069181,1
1.5437996274457344,0.14438089392393322,0.13777319550082193,-0.8067773660633356,0.18615519891638677,-1.468414732237588,-1.8487090599235196,0.6610566911103996,-0.1067412272901211,0.9420276581249798,0.00942302763317972,1
-0.9305512323178698,-0.2882446770755067,0.6235768873777147,1.1158472716311472,-0.2261346108550387,1.3992359012222892,0.5907219744027825,-0.32550402603793904,-0.7962729168298189,0.39940219269642546,0.40118888660884,1
-0.0026696599065179267,-0.9680848600746265,-0.07042838673213245,-0.9112678355032532,-0.31448242723462994,-0.6081195421996248,-0.7625390373402755,-0.7241144168049487,0.6454751612986359,-0.8893332876963898,0.26127250840322935,1
-1.626462411626384,-1.4007104310740663,-0.0010278593211476617,-0.8067773660633356,-0.8151200533856465,-1.0669436435532051,-0.4598359162924862,-1.527978704851795,2.2125926375252174,-0.07539508955355889,1.4365700853301238,1
1.0025353768724463,0.020773587924093485,0.5541763599667303,-0.15893645553584687,-0.019989705969325963,-1.5831207575759831,-1.9021272577554824,0.8969011723142508,1.0215833555930158,0.8741994749464105,0.932871123790026,1
0.6159180550343831,-0.5354592890751865,-0.41743102378705604,1.7845862760466191,-0.3733809714876908,0.5962937238535236,2.3535225028575555,1.3021550695940507,-1.1723811111241988,0.26374582633928684,-1.5016738569871153,1
1.9304169492837975,0.5152028119234531,0.9705795244326386,-0.702286896623418,0.5395464644347514,-1.468414732237588,-1.777484796147569,0.6012651324953611,0.3320516660533207,1.4168249403749642,1.5205199122534747,1
0.4612711262991577,-0.9062812070747064,-0.41743102378705604,0.7187834877594604,-0.49117805999381225,0.6536467365227211,1.1783221505543735,0.4384992229321658,-0.23211062538824773,-0.4823641886249743,-0.4942759339069181,1
-1.0851981610530952,-1.0298885130745463,0.13777319550082193,-0.7649811782873687,-0.31448242723462994,3.7507094206593883,0.9646493592265223,-1.4382913669292188,1.0215833555930158,2.5020758712320723,1.1007707776367261,1
-0.15731658864174336,-1.1534958190743863,-0.27862996896508646,1.9308729332625036,-0.13778679447544764,-0.09194242817684696,0.5907219744027825,1.0762758481594032,-1.6111740044676406,-0.9571614708749591,-1.2498243762170655,1
0.22930073319631988,0.26798819992377326,0.06837266808983714,-0.0962421738718964,-0.31448242723462994,-0.034589415507649414,0.27021278741100563,-0.15941636321836708,0.6454751612986359,-0.618020554982113,0.34522233532657876,1
-0.23464005300935573,-0.47365563607526645,-0.07042838673213245,0.3217197038877737,-0.49117805999381225,0.3668816731767334,1.0536796889464604,-0.3055735064996052,0.6454751612986359,-0.2788796390892668,0.7649714699433272,1
-0.23464005300935573,1.1332393419226532,1.5257837437205166,0.5098025488796254,-0.5795258763734035,-0.43606050419203224,0.9468432932825347,-0.6676446114462868,0.269366967004256,-0.4145360054464054,1.4365700853301238,1
-0.5439339104798065,-0.7208702480749465,-0.0010278593211476617,-0.6813888027354346,-0.8151200533856465,0.30952866050753586,-0.42422378440451103,-1.3020994834171475,0.3320516660533207,0.39940219269642546,1.1847206045600756,1
-1.0851981610530952,-1.2771031250742262,-0.41743102378705604,-0.07534407998391297,-0.49117805999381225,-0.6654725548688224,-0.22835705902064735,0.03324532565236591,0.8962139574948892,-0.4145360054464054,-0.9979748954470159,1
-0.38928698174458115,-1.4007104310740663,-0.41743102378705604,1.9517710271504873,-0.0788882502223868,0.7683527618611162,-0.3708055865725482,0.6909524704179373,-0.1067412272901211,-1.2284742035892362,-0.5782257608302676,1
2.317034271121861,0.947828382922893,2.150388490419379,-0.53510214551955,0.48064792018169056,-1.1816496688916003,-1.5994241367076931,0.7042394834435178,-0.35748002348637437,1.6881376730892415,1.6884195661001735,1
-0.5439339104798065,-0.22644102407558667,-0.0010278593211476617,-0.7231849905114016,-0.34393169936116036,0.19482263516914078,-0.4598359162924862,-0.9400283784704291,0.9588986565439539,1.0098558413035492,0.42917216224992816,1
-0.7759043035826444,-0.7208702480749465,-0.34803049637607125,-0.8276754599513191,0.2450537431694476,-0.6081195421996248,0.2880188533549932,-0.29228649347402463,0.018628170808005523,-0.4823641886249743,-1.0819247223703667,1
-0.15731658864174336,-0.5972629420751066,0.13777319550082193,-0.8485735538393026,-0.7267722370060554,-0.20664845351524205,-0.15713279524469692,-1.5545527309029192,-0.9843270139770075,-0.9571614708749591,1.1847206045600756,1
-0.698580839215032,-0.1028337180757466,-1.0420357704859184,2.568264796846001,0.12725665466332592,1.169823850545499,1.3207706781062745,1.4881732519519935,-0.5455341206335657,-0.3467078222678361,-1.4177240300637644,1
-0.4666104461121942,-1.0916921660744663,0.5541763599667303,-0.8276754599513191,-0.34393169936116036,0.9977648125379064,0.4838855787388569,-1.1559423401359095,2.0245385403780287,-0.07539508955355889,1.6044697391768241,1
0.7705649837696079,-0.16463737107566662,0.5541763599667303,-0.6813888027354346,0.0683581104102653,-1.4110617195683905,-1.8843211918114948,0.22590701452309891,0.582790462249574,1.0098558413035492,0.597071816096627,1
-0.38928698174458115,0.20618454692385324,-0.48683155119804083,-0.618694521071484,-0.8151200533856465,-0.37870749152283467,-0.5666723119564119,-1.2555949378276527,-0.482849421584501,-1.160646020410667,1.0168209507133754,1
0.15197726882870752,-0.47365563607526645,-0.13982891414311724,0.5098025488796254,-0.19668533872850827,0.42423468584593094,0.7331705019546834,0.538151820623909,-0.5455341206335657,-0.3467078222678361,-1.333774203140415,1
-0.4666104461121942,0.26798819992377326,-1.180836825307888,-0.1798345494238305,-0.34393169936116036,-0.32135447885363716,-0.6735087076203375,-0.5248092214214622,-0.6709035187316923,-1.0249896540535284,-0.24242645313686995,1
-0.8532277679502575,-0.22644102407558667,-0.13982891414311724,-0.702286896623418,-0.7267722370060554,1.1124708378763015,0.840006897618609,-1.7206403937224912,1.0842680546420804,-0.6858487381606821,1.8563192199468723,1
-0.3119635173769688,-0.9680848600746265,0.20717372291180633,-0.012649798319962302,-0.04943897809585639,1.2845298758838941,0.4838855787388569,-0.601209546318458,-0.7335882177807542,0.060261276803579705,0.42917216224992816,1
0.38394766193154534,1.5040612599221725,-2.152444209061674,-0.7649811782873687,0.9518362742061769,-1.0669436435532051,-1.7418726642595939,0.33220311872763236,0.6454751612986359,0.1959176431607183,0.00942302763317972,1
-0.3119635173769688,-0.9680848600746265,-0.27862996896508646,0.6351911122075263,-0.2555838829815691,1.2271768632146967,2.24668610719363,0.17275896242081373,0.018628170808005523,-0.007566906374989596,0.00942302763317972,1
0.4612711262991577,-0.7208702480749465,0.4153753051447607,1.0113568021912296,0.09780738253679551,-0.1492954408460445,-0.29958132279659777,0.6710219508796035,-0.6082188196826276,-0.4145360054464054,-0.4103261069835687,1
2.626328128592312,0.886024729922973,2.219789017830364,-0.6813888027354346,1.629169533116376,-1.4110617195683905,-1.7062605323716187,0.7706745485713467,0.269366967004256,0.8741994749464105,1.0168209507133754,1
-0.698580839215032,-1.0298885130745463,-0.0010278593211476617,-0.2634269249757644,-0.46172878786728183,0.3668816731767334,0.020927864195179145,-0.949993638239596,0.14399756890613216,-0.6858487381606821,0.6810216430199778,1
4.482091273415016,0.8242210769230529,1.1787811066655927,-0.24252883108778098,0.863488457826586,-1.4110617195683905,-1.2254967518839532,2.464768709331165,0.5201057632005093,1.0098558413035492,1.8563192199468723,1
-0.07999312427413098,0.20618454692385324,-0.13982891414311724,0.15453495278390572,-0.46172878786728183,1.055117825207104,0.4126613149629065,-1.484795912518677,-0.29479532443731243,-1.7710996690177898,2.6118676622570196,1
-0.0026696599065179267,-1.0298885130745463,0.3459747777337759,0.3008216099997903,0.09780738253679551,0.9404117998687088,0.21679458957904282,-0.4849481823447577,-0.8589576158788809,-0.4823641886249743,0.42917216224992816,1
-0.3119635173769688,-0.3500483300754264,0.7623779421996842,0.4471082672156747,-0.7562215091325858,-0.034589415507649414,-0.1037145974127341,-1.0097851968546714,-0.8589576158788809,0.39940219269642546,1.6884195661001735,1
-1.5491389472587709,0.020773587924093485,-2.2218447364726592,-0.7649811782873687,-0.16723606660197785,-0.20664845351524205,-0.9405996967801517,-1.0230722098802152,2.9021243270649153,1.7559658562678107,2.947666969950419,1
-0.07999312427413098,-0.6590665950750264,0.20717372291180633,2.307038623246207,-0.46172878786728183,1.686000964568277,0.9824554251705099,1.4350251998497083,-0.35748002348637437,0.39940219269642546,-1.1658745492937161,1
-0.5439339104798065,1.8130795249217728,0.06837266808983714,-0.7649811782873687,0.09780738253679551,-0.8375315928764151,-1.563812004819718,0.2092982482411417,0.8962139574948892,0.738543108589272,-0.32637628006021935,1
1.0798588412400587,-1.0916921660744663,0.4153753051447607,-0.4306116760796325,-0.46172878786728183,0.5962937238535236,0.4838855787388569,-0.4915916888575479,-1.6738587035167025,-0.9571614708749591,-0.24242645313686995,1
0.8478884481372216,1.6276685659220127,-1.3196378801298576,-0.5977964271835006,0.863488457826586,-1.4110617195683905,-1.6350362685956683,1.235720004466185,0.582790462249574,0.39940219269642546,-1.0819247223703667,1
-0.15731658864174336,2.5238215344208528,-1.3890384075408424,-0.7649811782873687,1.7175173494959672,-0.8948846055456126,-0.922793630836164,0.3986381838554611,0.018628170808005523,0.39940219269642546,-0.8300752416003172,1
-0.4666104461121942,-0.41185198307534643,0.6235768873777147,-0.8694716477272861,-0.10833752234891722,-0.8375315928764151,0.4660795127948693,0.13954142985689935,1.272322151789269,-0.4145360054464054,-0.4103261069835687,1
-0.9305512323178698,-1.0298885130745463,-0.13982891414311724,0.3844139855517242,-0.49117805999381225,0.4815876985151285,-0.21055099307665973,-0.7174709102921953,-1.9245974997129558,0.26374582633928684,0.42917216224992816,1
0.6159180550343831,-0.8444775540747863,0.5541763599667303,-0.05444598609592935,-0.019989705969325963,0.5962937238535236,0.9112311613945595,0.20597649498472814,-0.23211062538824773,-0.8893332876963898,0.0933728545565291,1
-0.5439339104798065,1.1950429949225732,-1.8054415720067507,-0.7231849905114016,0.2156044710429172,-0.09194242817684696,-1.2789149497159162,0.06978461147269388,1.0215833555930158,2.027278588982087,-0.15847662621351907,1
-0.3119635173769688,-1.0298885130745463,0.2765742503227911,-0.8485735538393026,-0.5795258763734035,0.42423468584593094,-0.1393267293007093,-1.5346222113645485,-0.16942592633918582,0.8741994749464105,1.268670431483425,1
-1.3944920185235454,-0.7208702480749465,-0.20922944155410203,-0.8903697416152696,-0.31448242723462994,2.2021780785910545,0.6441401722347454,-0.9632806512651766,3.4036019194574187,0.6707149254107027,0.42917216224992816,1
-0.5439339104798065,-0.5972629420751066,-0.9032347156639492,-0.8903697416152696,-0.4322795157407514,-0.034589415507649414,-0.0859085314687465,-0.710827403779405,-1.4231199073204492,-0.4823641886249743,-0.9140250685236665,1
1.0798588412400587,3.049152584920172,-2.2218447364726592,-0.5560002394075336,1.1579811790918897,-0.7801785802072175,-1.2967210156599038,1.1759284458511465,0.7081598603477006,0.4672303758749947,-0.07452679929016967,1
-0.8532277679502575,-0.3500483300754264,-0.5562320786090256,3.0280228623816376,0.5395464644347514,0.08011660983074567,1.0358736230024728,1.5081037714903274,-0.16942592633918582,-0.618020554982113,-0.9979748954470159,1
0.925211912504834,0.20618454692385324,0.7623779421996842,-0.6604907088474511,0.2156044710429172,-1.0669436435532051,-1.7240665983156063,0.2724115601125938,-0.29479532443731243,1.8916222226249493,0.597071816096627,1
-0.9305512323178698,-0.47365563607526645,-0.0010278593211476617,-0.409713582191649,-0.8151200533856465,-0.09194242817684696,-0.050296399580771284,-1.1559423401359095,1.1469527536911424,1.2133403908392562,1.5205199122534747,1
